Town,State/Province,County,Count,Latitude,Longitude,FIPS
coppell,TX,dallas,66,33.0,-97.0,48113.0
copperas cove,TX,coryell,12,31.3,-98.1,48099.0
coram,NY,suffolk,1,40.9,-73.0,36103.0
corning,NY,steuben,3,42.1,-77.0,36101.0
cornwall,NY,orange,8,41.4,-74.0,36071.0
corolla,NC,currituck,14,36.3,-75.8,37053.0
corpus christi,TX,nueces,50,27.7,-97.4,48355.0
corsicana,TX,navarro,18,32.1,-96.4,48349.0
cortez,CO,montezuma,3,37.4,-108.7,8083.0
cortland,IL,dekalb,7,41.9,-88.7,17037.0
cortland,NY,cortland,16,42.6,-76.2,36023.0
cortland,OH,trumbull,4,41.3,-80.7,39155.0
cottage grove,WI,dane,9,43.1,-89.2,55025.0
council bluffs,IA,pottawattamie,120,41.2,-95.9,19155.0
covina,CA,los angeles,2,34.1,-117.9,6037.0
covington,KY,kenton,39,39.1,-84.5,21117.0
coweta,OK,wagoner,15,36.0,-95.6,40145.0
crandall,GA,murray,33,34.9,-84.8,13213.0
crane,TX,crane,1,31.4,-102.5,48103.0
crawfordville,FL,wakulla,3,30.1,-84.2,12129.0
cream ridge,NJ,monmouth,6,40.1,-74.5,34025.0
crescent city,CA,del norte,3,41.8,-124.0,6015.0
crestwood,KY,oldham,48,38.3,-85.5,21185.0
crosby,TX,harris,1,29.9,-95.1,48201.0
cross plains,WI,dane,1,43.1,-89.6,55025.0
crossett,AR,ashley,126,33.2,-92.0,5003.0
crosslake,MN,crow wing,4,46.7,-94.1,27035.0
crossville,TN,cumberland,7,35.9,-85.0,47035.0
crown point,IN,lake,3,41.4,-87.3,18089.0
crozet,VA,albemarle,2,38.1,-78.7,51003.0
crumpler,NC,ashe,5,36.5,-81.4,37009.0
crystal lake,IL,mchenry,336,42.2,-88.3,17111.0
crystal river,FL,citrus,4,29.0,-82.6,12017.0
cub run,KY,hart,5,37.3,-86.1,21099.0
cumberland,VA,cumberland,4,37.5,-78.2,51049.0
cumberland city,TN,stewart,60,36.4,-87.7,47161.0
cumming,GA,forsyth,2,34.3,-84.2,13117.0
cypress,TX,harris,14,30.0,-95.7,48201.0
dacula,GA,gwinnett,1,34.0,-83.9,13135.0
dagsboro,DE,sussex,5,38.6,-75.2,10005.0
dahlonega,GA,lumpkin,12,34.6,-84.0,13187.0
daleville,VA,botetourt,8,37.4,-79.9,51023.0
dallas,GA,paulding,1,33.9,-84.9,13223.0
dallas,TX,collin,156,32.8,-96.8,48085.0
dallas,TX,dallas,1794,32.8,-96.8,48113.0
dalton,GA,whitfield,9,34.8,-85.0,13313.0
dalton,NY,livingston,3,42.5,-77.9,36051.0
damon,TX,brazoria,1,29.3,-95.7,48039.0
danville,IL,vermilion,102,40.1,-87.6,17183.0
danville,KY,boyle,15,37.6,-84.8,21021.0
dardanelle,AR,yell,2,35.2,-93.2,5149.0
darien,GA,mcintosh,6,31.4,-81.4,13191.0
darien,IL,dupage,1,41.8,-88.0,17043.0
darlington,PA,beaver,1,40.8,-80.4,42007.0
davenport,IA,scott,10,41.5,-90.6,19163.0
davidson,NC,mecklenburg,6,35.5,-80.8,37119.0
davis,WV,tucker,96,39.1,-79.4,54093.0
dawsonville,GA,dawson,1,34.4,-84.2,13085.0
dayton,MD,howard,1,39.2,-77.0,24027.0
dayton,OH,greene,247,39.8,-84.2,39057.0
dayton,OH,montgomery,589,39.8,-84.2,39113.0
dayton,WA,columbia,5,46.2,-117.8,53013.0
de kalb,TX,bowie,42,33.5,-94.6,48037.0
de witt,IA,clinton,8,41.8,-90.5,19045.0
dearborn,MI,wayne,1,42.3,-83.2,26163.0
dearborn heights,MI,wayne,14,42.3,-83.3,26163.0
decatur,AL,morgan,2,34.6,-87.0,1103.0
decatur,GA,dekalb,30,33.8,-84.3,13089.0
decatur,IL,macon,12,39.8,-88.9,17115.0
decatur,TX,wise,7,33.8,-84.3,48497.0
decorah,IA,winneshiek,90,43.4,-91.8,19191.0
deer creek,MN,otter tail,2,46.4,-95.3,27111.0
deerfield,WI,dane,7,43.1,-89.1,55025.0
dekalb,IL,dekalb,5,41.9,-88.7,17037.0
delafield,WI,waukesha,20,43.0,-88.4,55133.0
delano,MN,wright,6,45.0,-93.8,27171.0
delaplane,VA,fauquier,3,39.0,-78.0,51061.0
delavan,WI,walworth,1,42.6,-88.6,55127.0
delran,NJ,burlington,2,40.0,-75.0,34005.0
delray beach,FL,palm beach,8,26.5,-80.1,12099.0
denton,TX,denton,6,33.2,-97.1,48121.0
denver,CO,adams,136,39.8,-105.0,8001.0
denver,CO,arapahoe,34,39.8,-105.0,8005.0
denver,CO,denver,459,39.8,-105.0,8031.0
denver,CO,jefferson,85,39.8,-105.0,8059.0
dequincy,LA,calcasieu,2,30.4,-93.4,
deridder,LA,beauregard,2,30.8,-93.2,
derwood,MD,montgomery,14,39.1,-77.1,24031.0
des moines,IA,polk,168,41.6,-93.7,19153.0
des plaines,IL,cook,15,42.0,-87.9,17031.0
destin,FL,okaloosa,5,30.4,-86.5,12091.0
detroit,MI,wayne,16,42.4,-82.9,26163.0
detroit lakes,MN,becker,2,47.0,-95.7,27005.0
devon,PA,chester,2,40.0,-75.4,42029.0
dill city,OK,washita,72,35.3,-99.2,40149.0
dillsburg,PA,york,8,40.1,-77.0,42133.0
dodgeville,WI,iowa,2,43.0,-90.1,55049.0
doswell,VA,hanover,2,37.8,-77.5,51085.0
douglas,MI,allegan,5,42.6,-86.2,26005.0
douglassville,TX,cass,8,33.2,-94.4,48067.0
douglasville,GA,douglas,1,33.8,-84.8,13097.0
dover,DE,kent,2,39.2,-75.6,10001.0
dover,NH,strafford,4,43.2,-70.9,33017.0
dover,NJ,morris,2,40.9,-74.6,34027.0
dover,OH,tuscarawas,4,40.6,-81.5,39157.0
downers grove,IL,dupage,2,41.8,-88.0,17043.0
doylestown,PA,bucks,6,40.3,-75.2,42017.0
dresden,ME,lincoln,1,44.1,-69.7,23015.0
dripping springs,TX,hays,132,30.3,-98.1,48209.0
dry ridge,KY,grant,4,38.7,-84.7,21081.0
dryden,MI,lapeer,15,42.9,-83.2,26087.0
du quoin,IL,perry,40,38.0,-89.2,17145.0
dublin,OH,franklin,6,40.1,-83.1,39049.0
duluth,MN,st. louis,70,47.1,-91.9,27137.0
dumont,NJ,bergen,3,40.9,-74.0,34003.0
duncan,OK,stephens,3,34.5,-97.8,40137.0
dundalk,MD,baltimore,3,39.3,-76.5,24005.0
dunkirk,NY,chautauqua,3,42.5,-79.3,36013.0
durham,CA,butte,3,39.6,-121.8,6007.0
durham,NC,durham,30,36.0,-78.9,37063.0
dutzow,MO,warren,1,38.6,-91.0,29219.0
dysart,IA,tama,25,42.2,-92.4,19171.0
eagle,WI,waukesha,1,42.9,-88.5,55133.0
eagle pass,TX,maverick,11,28.6,-100.3,48323.0
earlham,IA,madison,4,41.4,-94.1,19121.0
easley,SC,pickens,4,34.9,-82.6,45077.0
east berlin,PA,adams,2,40.0,-77.0,42001.0
east greenwich,RI,kent,2,41.6,-71.5,44003.0
east lansing,MI,ingham,2,42.8,-84.4,26065.0
east liverpool,OH,columbiana,33,40.7,-80.6,39029.0
east marion,NY,suffolk,50,41.1,-72.3,36103.0
east orleans,MA,barnstable,1,41.7,-70.0,25001.0
east randolph,VT,orange,15,43.9,-72.5,50017.0
east troy,WI,walworth,1,42.8,-88.4,55127.0
easton,MD,talbot,9,38.8,-76.1,24041.0
eaton,OH,preble,1,39.7,-84.7,39135.0
eatonton,GA,putnam,46,33.3,-83.4,13237.0
eau claire,PA,butler,8,41.1,-79.8,42019.0
ebony,VA,brunswick,1,36.6,-78.0,51025.0
eden,NC,rockingham,7,36.5,-79.8,37157.0
eden,UT,weber,12,41.3,-111.9,49057.0
eden prairie,MN,hennepin,1,44.9,-93.4,27053.0
edgartown,MA,dukes,2,41.4,-70.5,25007.0
edgewater,MD,anne arundel,6,38.9,-76.5,24003.0
edina,MO,knox,1,40.2,-92.1,29103.0
edmond,OK,oklahoma,45,35.7,-97.6,40109.0
edmond,WV,fayette,1,38.1,-81.0,54019.0
effingham,IL,effingham,36,39.1,-88.6,17049.0
egg harbor,WI,door,2,45.0,-87.3,55029.0
egg harbor township,NJ,atlantic,6,39.4,-74.6,34001.0
el cajon,CA,san diego,3,32.8,-116.9,6073.0
el paso,TX,el paso,26,31.8,-106.5,48141.0
elbert,CO,el paso,62,39.2,-104.6,8041.0
eldora,IA,hardin,6,42.3,-93.1,19083.0
eldorado,TX,schleicher,40,30.9,-100.5,48413.0
elgin,AZ,santa cruz,2,31.6,-110.5,4023.0
elgin,IL,kane,8,42.0,-88.2,17089.0
elizabeth,CO,elbert,12,39.4,-104.6,8039.0
elizabethtown,KY,hardin,8,37.7,-85.8,21093.0
elk river,MN,sherburne,50,45.3,-93.6,27141.0
elkhorn,WI,walworth,2,42.7,-88.5,55127.0
elkton,SD,brookings,8,44.2,-96.5,46011.0
ellettsville,IN,monroe,3,39.3,-86.6,18105.0
ellicott city,MD,howard,10,39.3,-76.8,24027.0
ellington,CT,tolland,1,41.9,-72.5,9013.0
elm city,NC,wilson,1,35.8,-77.8,37195.0
elm creek,NE,buffalo,10,40.8,-99.4,31019.0
elm grove,LA,bossier,5,32.3,-93.5,
elmendorf,TX,bexar,6,29.2,-98.4,48029.0
elmhurst,IL,dupage,1,41.9,-87.9,17043.0
elmira,MI,otsego,6,45.0,-84.9,26137.0
elysian,MN,le sueur,5,44.2,-93.7,27079.0
emerson,GA,bartow,1,34.1,-84.7,13015.0
emerson,NE,dakota,3,42.3,-96.7,31043.0
emerson,NJ,bergen,1,41.0,-74.0,34003.0
emmaus,PA,lehigh,3,40.5,-75.5,42077.0
emmett,KS,pottawatomie,7,39.3,-96.1,20149.0
empire,MI,leelanau,6,44.8,-86.0,26089.0
encinitas,CA,san diego,3,33.1,-117.3,6073.0
endwell,NY,broome,4,42.1,-76.1,36007.0
englewood,OH,montgomery,2,39.9,-84.3,39113.0
enid,OK,garfield,4,36.4,-97.8,40047.0
enola,PA,cumberland,21,40.3,-77.0,42041.0
enon valley,PA,lawrence,6,40.9,-80.5,42073.0
entiat,WA,chelan,2,47.9,-120.5,53007.0
erieville,NY,madison,4,42.9,-75.8,36053.0
escalon,CA,san joaquin,2,37.9,-121.0,6077.0
escanaba,MI,delta,3,45.8,-87.2,26041.0
escondido,CA,san diego,8,33.1,-117.0,6073.0
espanola,NM,rio arriba,13,36.0,-106.2,35039.0
essex,CT,middlesex,1,41.4,-72.4,9007.0
essex,MD,baltimore,10,39.3,-76.5,24005.0
estero,FL,lee,5,26.4,-81.8,12071.0
etters,PA,york,4,40.2,-76.8,42133.0
euclid,OH,cuyahoga,20,41.6,-81.5,39035.0
evans,CO,weld,1,40.4,-104.7,8123.0
evans,GA,columbia,5,33.6,-82.2,13073.0
evanston,IL,cook,111,42.1,-87.7,17031.0
evansville,IN,vanderburgh,12,38.0,-87.6,18163.0
everett,PA,bedford,2,40.0,-78.4,42009.0
exeter,RI,washington,2,41.6,-71.7,44009.0
export,PA,westmoreland,2,40.4,-79.6,42129.0
fairborn,OH,greene,20,39.8,-84.0,39057.0
fairfax,CA,marin,1,38.0,-122.6,6041.0
fairfax,VA,fairfax,28,38.8,-77.3,51059.0
fairfax,VA,fairfax city,7,38.8,-77.3,51600.0
fairfield,OH,butler,15,39.3,-84.5,39017.0
fairfield,PA,adams,20,39.7,-77.4,42001.0
fairhaven,MA,bristol,1,41.6,-70.9,25005.0
fairhope,AL,baldwin,8,30.5,-87.9,1003.0
fairview,MI,oscoda,1,44.7,-84.0,26135.0
fairview,TN,williamson,4,36.0,-87.1,47187.0
fairwater,WI,fond du lac,1,43.7,-88.9,55039.0
falls church,VA,fairfax,28,38.9,-77.2,51059.0
falls church,VA,falls church city,4,38.9,-77.2,51610.0
fallston,MD,harford,1,39.5,-76.4,24025.0
falmouth,MA,barnstable,1,41.6,-70.6,25001.0
fargo,ND,cass,22,46.9,-96.8,38017.0
farmington,MN,dakota,47,44.7,-93.1,27037.0
farwell,MI,clare,13,43.8,-84.9,26035.0
fayette,MO,howard,24,39.1,-92.6,29089.0
fayetteville,AR,washington,46,36.0,-94.1,5143.0
fayetteville,NC,cumberland,14,35.0,-78.7,37051.0
felicity,OH,clermont,4,38.8,-84.1,39025.0
fenton,MI,genesee,2,42.8,-83.8,26049.0
fenton,MO,st. louis,9,38.5,-90.5,29189.0
fergus falls,MN,otter tail,2,46.3,-96.1,27111.0
fernandina beach,FL,nassau,60,30.6,-81.5,12089.0
fincastle,VA,botetourt,4,37.5,-79.9,51023.0
finchville,KY,shelby,12,38.2,-85.3,21211.0
finlayson,MN,pine,35,46.2,-92.9,27115.0
fishers,IN,hamilton,4,40.0,-86.0,18057.0
fisherville,KY,jefferson,6,38.2,-85.4,21111.0
flagstaff,AZ,coconino,6,35.5,-111.7,4005.0
flat rock,MI,wayne,5,42.1,-83.3,26163.0
flat rock,NC,henderson,1,35.3,-82.4,37089.0
fleming island,FL,clay,32,30.1,-81.7,12019.0
fletcher,NC,henderson,34,35.5,-82.5,37089.0
flint,MI,genesee,52,43.0,-83.7,26049.0
floral park,NY,nassau,12,40.7,-73.7,36059.0
floral park,NY,queens,2,40.7,-73.7,36081.0
florence,AL,lauderdale,40,34.9,-87.6,1077.0
florence,KY,boone,9,39.0,-84.7,21015.0
florence,SC,florence,2,34.2,-79.8,45041.0
florissant,MO,st. louis,30,38.8,-90.3,29189.0
flossmoor,IL,cook,8,41.5,-87.7,17031.0
flower mound,TX,denton,6,33.0,-97.1,48121.0
fontana,CA,san bernardino,2,34.1,-117.5,6071.0
forest,VA,bedford,1,37.4,-79.3,51019.0
forest grove,OR,washington,3,45.6,-123.2,41067.0
forest knolls,CA,marin,1,38.0,-122.7,6041.0
forest lake,MN,washington,4,45.3,-93.0,27163.0
forest park,IL,cook,12,41.9,-87.8,17031.0
foristell,MO,st. charles,30,38.7,-90.9,29183.0
fort atkinson,WI,jefferson,1,43.0,-88.9,55055.0
fort bragg,CA,mendocino,56,39.4,-123.8,6045.0
fort collins,CO,larimer,60,40.6,-105.1,8069.0
fort davis,TX,jeff davis,54,30.7,-103.9,48243.0
fort gratiot,MI,st. clair,112,43.0,-82.5,26147.0
fort lauderdale,FL,broward,68,26.1,-80.1,12011.0
fort lee,NJ,bergen,33,40.9,-74.0,34003.0
fort pierce,FL,st. lucie,30,27.5,-80.5,12111.0
fort scott,KS,bourbon,3,37.8,-94.7,20011.0
fort thomas,KY,campbell,20,39.1,-84.5,21037.0
fort wayne,IN,allen,792,41.1,-85.2,18003.0
fort worth,TX,tarrant,2205,32.8,-97.3,48439.0
fortville,IN,hancock,4,39.9,-85.8,18059.0
fountain inn,SC,greenville,4,34.6,-82.3,45045.0
fox lake,IL,lake,2,42.4,-88.2,17097.0
frankfort,KY,franklin,18,38.2,-84.9,21073.0
franklin,KY,simpson,5,36.7,-86.6,21213.0
franklin,MA,norfolk,2,42.1,-71.4,25021.0
franklin,PA,venango,8,41.4,-79.8,42121.0
franklin,TN,williamson,4,35.9,-86.9,47187.0
franklin,TX,robertson,6,31.1,-96.4,48395.0
franklin,WI,milwaukee,15,42.9,-88.0,55079.0
franktown,CO,douglas,7,39.3,-104.7,8035.0
frederick,MD,frederick,63,39.4,-77.5,24021.0
fredericksburg,TX,gillespie,396,30.3,-98.9,48171.0
fredericksburg,VA,fredericksburg city,4,38.3,-77.5,51630.0
fredericksburg,VA,spotsylvania,8,38.3,-77.5,51177.0
fredericksburg,VA,stafford,10,38.3,-77.5,51179.0
fredericktown,MO,madison,20,37.5,-90.4,29123.0
fredericktown,OH,knox,2,40.5,-82.6,39083.0
freehold,NJ,monmouth,10,40.2,-74.3,34025.0
freeland,MD,baltimore,12,39.7,-76.7,24005.0
freeport,IL,stephenson,2,42.3,-89.6,17177.0
freeport,PA,armstrong,2,40.7,-79.6,42005.0
freeport,TX,brazoria,180,29.0,-95.3,48039.0
fremont,CA,alameda,1,37.5,-122.0,6001.0
fremont,OH,sandusky,7,41.4,-83.1,39143.0
frisco,TX,collin,5,33.2,-96.8,48085.0
frisco,TX,denton,5,33.2,-96.8,48121.0
fritch,TX,hutchinson,94,35.6,-101.6,48233.0
front royal,VA,warren,40,38.9,-78.2,51187.0
fulton,MI,kalamazoo,47,42.1,-85.3,26077.0
fulton,MO,callaway,4,38.9,-92.0,29027.0
fulton,NY,oswego,60,43.3,-76.4,36075.0
fuquay varina,NC,wake,8,35.5,-78.8,37183.0
gainesboro,TN,jackson,2,36.4,-85.7,47087.0
gainesville,VA,prince william,6,38.8,-77.6,51153.0
galena,IL,jo daviess,6,42.4,-90.4,17085.0
galena,KS,cherokee,4,37.0,-94.7,20021.0
galesburg,IL,knox,12,41.0,-90.4,17095.0
galion,OH,crawford,3,40.7,-82.8,39033.0
gallatin,TN,sumner,1,36.4,-86.5,47165.0
galveston,TX,galveston,154,29.3,-94.8,48167.0
garden city,KS,finney,11,38.0,-100.9,20055.0
garden city,MO,cass,3,38.6,-94.2,29037.0
gardendale,AL,jefferson,8,33.7,-86.8,1073.0
gardner,KS,johnson,3,38.8,-94.9,20091.0
gardnerville,NV,douglas,6,38.8,-119.6,32005.0
garretson,SD,minnehaha,60,43.8,-96.6,46099.0
garrettsville,OH,portage,56,41.3,-81.1,39133.0
gary,IN,lake,32,41.6,-87.3,18089.0
gassville,AR,baxter,4,36.3,-92.5,5005.0
gastonia,NC,gaston,36,35.2,-81.3,37071.0
gause,TX,milam,26,30.8,-96.7,48331.0
georgetown,OH,brown,64,38.9,-83.9,39015.0
georgetown,TX,williamson,32,30.6,-97.7,48491.0
gering,NE,scotts bluff,44,41.8,-103.7,31157.0
germanton,NC,stokes,1,36.3,-80.2,37169.0
germantown,MD,montgomery,4,39.2,-77.3,24031.0
germantown,OH,montgomery,3,39.6,-84.4,39113.0
gettysburg,PA,adams,70,39.8,-77.2,42001.0
glasgow,VA,rockbridge,1,37.6,-79.5,51163.0
gleason,WI,lincoln,20,45.4,-89.5,55069.0
glen allen,VA,henrico,4,37.6,-77.6,51087.0
glen arbor,MI,leelanau,212,44.9,-86.0,26089.0
glen burnie,MD,anne arundel,2,39.2,-76.6,24003.0
glen ellyn,IL,dupage,12,41.9,-88.1,17043.0
glen ridge,NJ,essex,1,40.8,-74.2,34013.0
glendale,KY,hardin,2,37.6,-85.9,21093.0
glenmont,NY,albany,2,42.6,-73.8,36001.0
glenmoore,PA,chester,12,40.1,-75.8,42029.0
glenn,MI,allegan,29,42.5,-86.2,26005.0
glenolden,PA,delaware,3,39.9,-75.3,42045.0
glenwood,IA,mills,4,41.0,-95.7,19129.0
gloucester,MA,essex,6,42.6,-70.7,25009.0
godley,TX,johnson,1,32.4,-97.6,48251.0
gold canyon,AZ,pinal,7,33.4,-111.5,4021.0
golden eagle,IL,calhoun,8,38.9,-90.6,17013.0
goldendale,WA,klickitat,2,45.9,-120.8,53039.0
goldens bridge,NY,westchester,4,41.3,-73.6,36119.0
goleta,CA,santa barbara,10,34.4,-119.9,6083.0
goochland,VA,goochland,4,37.8,-78.0,51075.0
gorham,ME,cumberland,1,43.7,-70.5,23005.0
goshen,IN,elkhart,14,41.6,-85.8,18039.0
goshen,KY,oldham,1,38.4,-85.5,21185.0
grafton,IL,jersey,3,39.0,-90.4,17083.0
graham,NC,alamance,8,36.0,-79.3,37001.0
graham,TX,young,6,33.1,-98.6,48503.0
granbury,TX,hood,252,32.4,-97.8,48221.0
granby,CT,hartford,2,42.0,-72.8,9003.0
grand bay,AL,mobile,5,30.5,-88.3,1097.0
grand canyon,AZ,coconino,90,36.6,-112.1,4005.0
grand forks,ND,grand forks,2,47.9,-97.1,38035.0
grand haven,MI,ottawa,4,43.0,-86.1,26139.0
grand island,NE,hall,120,40.9,-98.3,31079.0
grand junction,CO,mesa,56,39.1,-108.5,8077.0
grand marais,MN,cook,18,47.8,-90.3,27031.0
grand rapids,MI,kent,352,43.0,-85.7,26081.0
grand rapids,MN,itasca,2,47.2,-93.6,27061.0
grand rapids,OH,wood,1,41.4,-83.9,39173.0
grantham,NH,sullivan,1,43.5,-72.2,33019.0
grantsville,WV,calhoun,10,38.9,-81.1,54013.0
granville,WV,monongalia,1,39.6,-80.0,54061.0
gray summit,MO,franklin,1,38.5,-90.8,29071.0
grayslake,IL,lake,114,42.3,-88.0,17097.0
great bend,KS,barton,261,38.4,-98.8,20009.0
great valley,NY,cattaraugus,2,42.2,-78.6,36009.0
greeley,CO,weld,25,40.4,-104.7,8123.0
green bay,WI,brown,12,44.5,-88.0,55009.0
green lake,WI,green lake,10,43.8,-89.0,55047.0
green river,WY,sweetwater,15,41.9,-109.7,56037.0
greenfield,IN,hancock,80,39.8,-85.8,18059.0
greenland,NH,rockingham,1,43.0,-70.8,33015.0
greenport,NY,suffolk,1,41.1,-72.4,36103.0
greensboro,NC,guilford,93,36.1,-79.8,37081.0
greensboro,VT,orleans,2,44.6,-72.3,50019.0
greenville,MS,washington,5,33.4,-91.0,28151.0
greenville,NC,pitt,8,35.7,-77.4,37147.0
greenville,SC,greenville,126,34.8,-82.4,45045.0
greenwich,CT,fairfield,21,41.0,-73.6,9001.0
greenwood,CA,el dorado,4,38.9,-120.9,6017.0
greenwood,NE,cass,2,41.0,-96.4,31025.0
greenwood,SC,greenwood,24,34.1,-82.2,45047.0
greer,SC,greenville,8,34.9,-82.3,45045.0
grinnell,IA,poweshiek,42,41.7,-92.8,19157.0
groesbeck,TX,limestone,75,31.5,-96.6,48293.0
grosse pointe,MI,wayne,6,42.4,-82.9,26163.0
groton,NY,tompkins,12,42.6,-76.4,36109.0
grottoes,VA,rockingham,4,38.3,-78.8,51165.0
grove city,OH,franklin,51,39.9,-83.1,39049.0
groveland,MA,essex,5,42.8,-71.0,25009.0
grover hill,OH,paulding,100,41.0,-84.5,39125.0
gualala,CA,mendocino,66,38.8,-123.4,6045.0
guilford,CT,new haven,5,41.3,-72.7,9009.0
gulf breeze,FL,santa rosa,6,30.4,-87.1,12113.0
gustine,TX,comanche,12,31.9,-98.4,48093.0
guthrie,OK,logan,4,35.8,-97.5,40083.0
hackensack,NJ,bergen,140,40.9,-74.0,34003.0
hadley,MA,hampshire,2,42.4,-72.6,25015.0
hagerstown,IN,wayne,16,39.9,-85.2,18177.0
hague,NY,warren,2,43.7,-73.6,36113.0
hainesport,NJ,burlington,15,40.0,-74.8,34005.0
half moon bay,CA,san mateo,4,37.5,-122.4,6081.0
hamburg,PA,berks,198,40.5,-76.0,42011.0
hamilton,IL,hancock,1,40.4,-91.3,17067.0
hamilton,NY,madison,3,42.8,-75.5,36053.0
hamilton,OH,butler,156,39.4,-84.5,39017.0
hammond,WI,st. croix,2,45.0,-92.5,55109.0
hampstead,MD,carroll,2,39.6,-76.9,24013.0
hampton,NH,rockingham,4,42.9,-70.8,33015.0
hampton bays,NY,suffolk,22,40.9,-72.5,36103.0
hancock,MI,houghton,4,47.2,-88.5,26061.0
hancock,NH,hillsborough,1,43.0,-72.0,33011.0
hancock,NY,delaware,7,42.0,-75.2,36025.0
hanson,KY,hopkins,1,37.4,-87.4,21107.0
hardyville,VA,middlesex,1,37.5,-76.4,51119.0
harleysville,PA,montgomery,3,40.3,-75.4,42091.0
harpswell,ME,cumberland,45,43.8,-70.0,23005.0
harriman,TN,roane,21,35.9,-84.5,47145.0
harrisburg,PA,dauphin,54,40.3,-76.8,42043.0
harrison,AR,boone,30,36.3,-93.1,5009.0
harrison,MI,clare,19,44.0,-84.8,26035.0
harrison,OH,hamilton,8,39.3,-84.8,39061.0
harrisonburg,VA,harrisonburg city,84,38.5,-78.9,51660.0
harrisville,MI,alcona,1011,44.6,-83.4,26001.0
hartford,CT,hartford,42,41.8,-72.7,9003.0
hartford,KS,lyon,100,38.2,-96.0,20111.0
hartford,WI,washington,1,43.3,-88.4,55131.0
hartville,MO,wright,1,37.3,-92.5,29229.0
hastings,NE,adams,136,40.6,-98.4,31001.0
hatboro,PA,montgomery,4,40.2,-75.1,42091.0
hattiesburg,MS,forrest,667,31.2,-89.3,
havertown,PA,delaware,3,40.0,-75.3,42045.0
haviland,OH,paulding,1,41.0,-84.6,39125.0
havre de grace,MD,harford,18,39.6,-76.1,24025.0
hayes,VA,gloucester,4,37.3,-76.5,51073.0
hayesville,NC,clay,14,35.1,-83.7,37043.0
haymarket,VA,prince william,9,38.9,-77.6,51153.0
hays,KS,ellis,40,38.8,-99.3,20051.0
haysville,KS,sedgwick,1,37.6,-97.4,20173.0
hazel park,MI,oakland,1,42.5,-83.1,26125.0
hazleton,IA,buchanan,1,42.6,-91.9,19019.0
healdsburg,CA,sonoma,10,38.6,-122.8,6097.0
hearne,TX,robertson,2,30.8,-96.6,48395.0
hebron,KY,boone,3,39.1,-84.7,21015.0
hellertown,PA,northampton,2,40.6,-75.3,42095.0
helotes,TX,bexar,4,29.6,-98.7,48029.0
henderson,KY,henderson,1,37.8,-87.6,21101.0
henderson,NC,vance,2,36.4,-78.4,37181.0
henderson,NV,clark,8,36.1,-114.9,32003.0
hendersonville,NC,henderson,9,35.3,-82.5,37089.0
hermiston,OR,umatilla,1,45.8,-119.3,41059.0
herndon,VA,fairfax,6,39.0,-77.4,51059.0
hettinger,ND,adams,12,46.1,-102.5,38001.0
hewitt,NJ,passaic,288,41.2,-74.4,34031.0
hewitt,TX,mclennan,3,31.5,-97.2,48309.0
hiawatha,KS,brown,28,39.9,-95.5,20013.0
hickory,NC,catawba,18,35.8,-81.3,37035.0
hicksville,OH,defiance,2,41.3,-84.7,39039.0
high point,NC,guilford,96,36.0,-80.0,37081.0
high springs,FL,alachua,1,29.9,-82.6,12001.0
highland,MD,howard,1,39.2,-77.0,24027.0
hillsboro,MO,jefferson,11,38.2,-90.6,29099.0
hillsboro,OH,highland,9,39.1,-83.6,39071.0
hillsboro,TX,hill,7,32.0,-97.1,48217.0
hillsborough,NC,orange,9,36.1,-79.1,37135.0
hillsville,VA,carroll,3,36.7,-80.7,51035.0
hilo,HI,hawaii,1,19.7,-155.3,15001.0
hilton head island,SC,beaufort,6,32.2,-80.8,45013.0
hinsdale,IL,dupage,8,41.8,-87.9,17043.0
hiram,OH,portage,13,41.3,-81.2,39133.0
hixson,TN,hamilton,9,35.2,-85.2,47065.0
hoagland,IN,allen,2,40.9,-85.0,18003.0
hobart,IN,lake,28,41.5,-87.2,18089.0
hogansburg,NY,franklin,2,45.0,-74.7,36033.0
holbrook,AZ,navajo,1,34.9,-110.1,4017.0
holcomb,KS,finney,19,38.0,-101.0,20055.0
holden,MO,johnson,7,38.7,-94.0,29101.0
holland,MI,ottawa,92,42.7,-86.1,26139.0
hollister,MO,taney,3,36.6,-93.2,29213.0
holly springs,NC,wake,1,35.6,-78.9,37183.0
hollywood,FL,broward,30,26.0,-80.1,12011.0
holmen,WI,la crosse,9,44.0,-91.2,55063.0
holmes beach,FL,manatee,3,27.5,-82.7,12081.0
holt,MI,ingham,7,42.6,-84.5,26065.0
homer,MI,calhoun,12,42.1,-84.8,26025.0
homewood,IL,cook,6,41.6,-87.7,17031.0
homeworth,OH,columbiana,10,40.8,-81.1,39029.0
hominy,OK,osage,12,36.4,-96.4,40113.0
hondo,TX,medina,2,29.4,-99.1,48325.0
honesdale,PA,wayne,6,41.6,-75.2,42127.0
honey brook,PA,chester,21,40.1,-75.9,42029.0
hopatcong,NJ,sussex,1,40.9,-74.7,34037.0
hope,NM,eddy,6,32.9,-104.8,35015.0
hopkins,MN,hennepin,48,45.0,-93.4,27053.0
horseshoe bay,TX,llano,16,30.5,-98.4,48299.0
horsham,PA,montgomery,8,40.2,-75.2,42091.0
hot springs national park,AR,garland,36,34.5,-93.1,5051.0
hot springs village,AR,garland,4,34.7,-93.0,5051.0
houghton lake,MI,roscommon,2,44.4,-84.7,26143.0
