City,State/Province,County,Count,Latitude,Longitude
indianapolis,IN,MARION,260,39.8,-86.3
ipswich,MA,ESSEX,1,42.7,-70.8
irmo,SC,RICHLAND,1,34.1,-81.2
isle au haut,ME,KNOX,2,44.1,-68.6
ithaca,NY,TOMPKINS,3,42.4,-76.5
jacksboro,TX,JACK,1,33.3,-98.2
jackson,KY,BREATHITT,68,37.5,-83.5
jackson,MI,JACKSON,4,42.3,-84.4
jackson,NJ,OCEAN,6,40.1,-74.4
jacksonville,FL,DUVAL,132,30.4,-81.6
jacksonville,FL,SAINT JOHNS,24,30.4,-81.6
janesville,WI,ROCK,1,42.7,-89.1
jefferson city,MO,COLE,20,38.5,-92.2
jenison,MI,OTTAWA,8,42.9,-85.8
jim thorpe,PA,CARBON,1,40.9,-75.7
johnson creek,WI,JEFFERSON,1,43.1,-88.8
johnstown,NY,FULTON,4,43.0,-74.4
jonesboro,AR,CRAIGHEAD,1,35.8,-90.7
joplin,MO,JASPER,33,37.1,-94.5
justice,IL,COOK,3,41.7,-87.8
kaiser,MO,MILLER,1,38.2,-92.7
kalona,IA,WASHINGTON,4,41.5,-91.7
kansas city,KS,WYANDOTTE,30,39.1,-94.6
kansas city,MO,CLAY,252,39.1,-94.6
kansas city,MO,JACKSON,156,39.1,-94.6
kansas city,MO,PLATTE,120,39.1,-94.6
keene,NH,CHESHIRE,30,43.0,-72.3
keller,TX,TARRANT,9,32.9,-97.3
kellogg,MN,WABASHA,2,44.3,-92.0
kenner,LA,JEFFERSON,15,30.0,-90.3
kennesaw,GA,COBB,4,34.0,-84.6
kenosha,WI,KENOSHA,4,42.6,-87.8
kent,CT,LITCHFIELD,1,41.7,-73.5
kerrville,TX,KERR,4,30.0,-99.1
keysville,VA,CHARLOTTE,5,37.0,-78.5
kilgore,TX,GREGG,2,32.4,-94.9
killeen,TX,BELL,3,31.1,-97.7
king george,VA,KING GEORGE,3,38.3,-77.1
kingfisher,OK,KINGFISHER,4,35.9,-98.0
kingsford,MI,DICKINSON,2,45.9,-88.0
kingston,NH,ROCKINGHAM,2,42.9,-71.1
kingston,NY,ULSTER,4,42.0,-74.1
kingwood,TX,HARRIS,20,30.0,-95.3
kirksville,MO,ADAIR,6,40.1,-92.7
kissimmee,FL,OSCEOLA,10,28.3,-81.4
kissimmee,FL,POLK,4,28.3,-81.4
knoxville,TN,KNOX,17,35.9,-84.0
kress,TX,SWISHER,3,34.4,-101.7
la grange,KY,OLDHAM,3,38.4,-85.4
la jolla,CA,SAN DIEGO,6,32.9,-117.2
la mesa,CA,SAN DIEGO,1,32.8,-117.0
la porte,TX,HARRIS,5,29.7,-95.0
lafayette,LA,LAFAYETTE,3,30.2,-92.0
lafayette,NJ,SUSSEX,1,41.1,-74.7
laguna beach,CA,ORANGE,2,33.5,-117.8
lake forest,IL,LAKE,4,42.2,-87.9
lake ozark,MO,CAMDEN,48,38.2,-92.7
lake view,NY,ERIE,4,42.7,-78.9
lakeland,FL,POLK,8,28.0,-81.9
lakeville,NY,LIVINGSTON,4,42.8,-77.7
lakewood,NJ,OCEAN,1,40.1,-74.2
lamar,AR,JOHNSON,1,35.5,-93.3
lancaster,NY,ERIE,1,42.9,-78.6
lancaster,OH,FAIRFIELD,6,39.7,-82.6
lancaster,PA,LANCASTER,21,40.0,-76.3
lancaster,SC,LANCASTER,4,34.7,-80.7
landisburg,PA,PERRY,4,40.3,-77.3
landrum,SC,SPARTANBURG,2,35.1,-82.3
lansing,IL,COOK,9,41.6,-87.5
lansing,KS,LEAVENWORTH,6,39.1,-95.0
lapeer,MI,LAPEER,10,43.1,-83.3
laramie,WY,ALBANY,7,41.4,-105.6
larchmont,NY,WESTCHESTER,1,40.9,-73.8
laredo,TX,WEBB,8,27.5,-99.5
larimer,PA,WESTMORELAND,1,40.4,-79.7
lawrence,KS,DOUGLAS,12,39.0,-95.2
league city,TX,GALVESTON,3,29.5,-95.1
leavenworth,KS,LEAVENWORTH,3,39.3,-95.0
lebanon,MO,LACLEDE,5,37.7,-92.6
lebanon,PA,LEBANON,44,40.3,-76.4
lebec,CA,KERN,2,34.8,-118.9
ledgewood,NJ,MORRIS,3,40.9,-74.7
lees summit,MO,JACKSON,9,38.9,-94.3
leesburg,GA,LEE,1,31.7,-84.1
lemont,IL,COOK,2,41.6,-87.9
lenexa,KS,JOHNSON,30,39.0,-94.7
leonardo,NJ,MONMOUTH,1,40.4,-74.1
levittown,NY,NASSAU,3,40.7,-73.5
lewes,DE,SUSSEX,8,38.7,-75.2
lewisburg,PA,UNION,39,41.0,-77.0
lewisburg,WV,GREENBRIER,3,37.8,-80.5
lewistown,MO,LEWIS,4,40.1,-91.8
lewisville,TX,DENTON,12,30.1,-96.1
liberty,TX,LIBERTY,4,30.1,-94.7
limestone,TN,WASHINGTON,1,36.2,-82.6
lincoln,NE,LANCASTER,48,40.8,-96.7
lincroft,NJ,MONMOUTH,1,40.3,-74.1
little falls,MN,MORRISON,9,46.0,-94.3
little rock,AR,PULASKI,5,34.8,-92.4
little silver,NJ,MONMOUTH,4,40.3,-74.0
live oak,FL,SUWANNEE,3,30.3,-83.0
logan,UT,CACHE,6,41.7,-111.6
london,AR,POPE,2,35.3,-93.2
londonderry,VT,WINDHAM,3,43.2,-72.8
long beach,NY,NASSAU,10,40.6,-73.7
los alamitos,CA,ORANGE,3,33.8,-118.1
louisa,KY,LAWRENCE,12,38.1,-82.6
louisa,VA,LOUISA,1,38.0,-78.0
louisburg,NC,FRANKLIN,2,36.1,-78.2
lubbock,TX,LUBBOCK,6,33.6,-101.9
lubec,ME,WASHINGTON,2,44.8,-67.1
ludlow,MA,HAMPDEN,2,42.2,-72.5
luthersville,GA,MERIWETHER,1,33.2,-84.8
lutz,FL,HILLSBOROUGH,1,28.1,-82.5
lykens,PA,DAUPHIN,12,40.6,-76.7
lyons,NE,BURT,1,42.0,-96.5
macedon,NY,WAYNE,5,43.1,-77.3
mackinac island,MI,MACKINAC,4,45.8,-84.6
macon,MO,MACON,1,39.8,-92.4
madelia,MN,WATONWAN,1,44.0,-94.4
madison,CT,NEW HAVEN,1,41.3,-72.6
madison,GA,MORGAN,5,33.6,-83.5
madison,NJ,MORRIS,2,40.8,-74.4
madison,OH,LAKE,4,41.8,-81.1
madison,WI,DANE,100,42.9,-89.4
magnolia,MS,PIKE,2,31.1,-90.5
magnolia,TX,MONTGOMERY,10,30.2,-95.7
maine,NY,BROOME,1,42.2,-76.1
maineville,OH,WARREN,5,39.3,-84.2
malibu,CA,LOS ANGELES,1,34.1,-118.8
manahawkin,NJ,OCEAN,5,39.7,-74.3
manassas,VA,MANASSAS CITY,2,38.8,-77.5
manassas,VA,MANASSAS PARK CITY,4,38.8,-77.5
manassas,VA,PRINCE WILLIAM,8,38.8,-77.5
manchester,GA,MERIWETHER,3,32.9,-84.6
mandeville,LA,SAINT TAMMANY,12,30.4,-90.0
manhattan beach,CA,LOS ANGELES,2,33.9,-118.4
manilla,IA,CRAWFORD,2,41.9,-95.3
manitowoc,WI,MANITOWOC,1,44.1,-87.7
marathon,NY,CORTLAND,8,42.6,-76.1
marble falls,TX,BURNET,10,30.6,-98.2
marengo,IA,IOWA,2,41.8,-92.1
marietta,GA,COBB,7,33.8,-84.4
marietta,NY,ONONDAGA,3,42.9,-76.3
marion,IN,GRANT,1,40.6,-85.7
marion,KY,CRITTENDEN,10,37.3,-88.1
marlboro,NY,ULSTER,2,41.6,-74.0
marne,MI,OTTAWA,5,43.1,-85.8
marshall,MN,LYON,1,44.5,-95.7
marshfield,MO,WEBSTER,1,37.3,-92.9
mastic,NY,SUFFOLK,3,40.8,-72.9
mathis,TX,SAN PATRICIO,21,28.1,-97.8
mauldin,SC,GREENVILLE,1,34.8,-82.3
mchenry,IL,MCHENRY,9,42.3,-88.3
mckinney,TX,COLLIN,15,33.2,-96.6
mechanicsville,VA,HANOVER,4,37.6,-77.3
mechanicville,NY,SARATOGA,2,42.9,-73.7
medford,NJ,BURLINGTON,3,39.9,-74.8
medina,OH,MEDINA,2,41.1,-81.9
medina,TX,BANDERA,2,29.8,-99.3
melrose,MA,MIDDLESEX,1,42.5,-71.1
memphis,TN,SHELBY,63,35.0,-89.9
menomonie,WI,DUNN,4,44.9,-92.0
mentor,OH,LAKE,10,41.7,-81.3
mequon,WI,OZAUKEE,4,43.2,-88.0
mer rouge,LA,MOREHOUSE,3,32.8,-91.7
mesa,AZ,MARICOPA,2,33.4,-111.8
metairie,LA,JEFFERSON,10,30.0,-90.2
michigan city,IN,LA PORTE,10,41.7,-86.9
midland,MI,MIDLAND,5,43.6,-84.3
midland,TX,MIDLAND,1,31.8,-102.0
milanville,PA,WAYNE,5,41.7,-75.1
millersville,PA,LANCASTER,2,40.0,-76.4
millerton,NY,DUTCHESS,1,42.0,-73.5
milton,FL,SANTA ROSA,4,30.8,-87.0
milwaukee,WI,MILWAUKEE,145,43.1,-87.9
mineral wells,TX,PALO PINTO,3,32.8,-98.1
minneapolis,MN,ANOKA,3624,44.9,-93.3
minneapolis,MN,HENNEPIN,9362,44.9,-93.3
minot,ND,WARD,5,48.1,-101.4
miramar beach,FL,WALTON,3,30.4,-86.4
molino,FL,ESCAMBIA,3,30.7,-87.4
monkton,VT,ADDISON,1,44.2,-73.1
monroe,VA,AMHERST,1,37.6,-79.2
montauk,NY,SUFFOLK,2,41.0,-72.0
montclair,NJ,ESSEX,3,40.8,-74.2
monterey,CA,MONTEREY,10,36.6,-121.8
monterey,TN,PUTNAM,1,36.1,-85.2
monterey park,CA,LOS ANGELES,10,34.1,-118.1
montgomery,TX,MONTGOMERY,1,30.4,-95.7
monticello,AR,DREW,33,33.6,-91.8
monticello,KY,WAYNE,25,36.8,-84.8
montour falls,NY,SCHUYLER,1,42.3,-76.8
moorestown,NJ,BURLINGTON,4,40.0,-74.9
moravian falls,NC,WILKES,4,36.1,-81.1
moreno valley,CA,RIVERSIDE,10,34.0,-117.2
moretown,VT,WASHINGTON,5,44.3,-72.7
morgan city,LA,SAINT MARY,2,29.8,-91.2
morgantown,IN,MORGAN,3,39.3,-86.3
morrilton,AR,CONWAY,18,35.2,-92.7
morris,IL,GRUNDY,4,41.4,-88.4
morris,MN,STEVENS,1,45.6,-96.0
mosinee,WI,MARATHON,8,44.8,-89.7
mount pleasant,MI,ISABELLA,3,43.6,-84.8
mount pleasant,SC,CHARLESTON,2,32.8,-79.8
mount vernon,KY,ROCKCASTLE,4,37.4,-84.3
mountain top,PA,LUZERNE,21,41.1,-76.0
mountain view,CA,SANTA CLARA,5,37.4,-122.1
mountainville,NY,ORANGE,1,41.4,-74.1
moyock,NC,CURRITUCK,2,36.5,-76.1
mullett lake,MI,CHEBOYGAN,1,45.6,-84.5
mullica hill,NJ,GLOUCESTER,4,39.7,-75.2
mulvane,KS,SEDGWICK,1,37.4,-97.2
murphy,NC,CHEROKEE,3,35.1,-84.1
muskegon,MI,MUSKEGON,40,43.2,-86.3
muskogee,OK,MUSKOGEE,10,35.7,-95.3
mustang,OK,CANADIAN,1,35.4,-97.7
mystic,CT,NEW LONDON,2,41.4,-72.0
nags head,NC,DARE,1,35.5,-75.5
nanuet,NY,ROCKLAND,22,41.1,-74.0
napoleon,OH,HENRY,3,41.4,-84.2
narragansett,RI,WASHINGTON,4,41.4,-71.5
nashville,TN,DAVIDSON,110,36.2,-86.8
nederland,TX,JEFFERSON,1,30.0,-94.0
needham,MA,NORFOLK,6,42.3,-71.2
nekoosa,WI,WOOD,2,44.3,-89.9
nescopeck,PA,LUZERNE,5,41.0,-76.2
new auburn,WI,CHIPPEWA,2,45.2,-91.4
new bern,NC,CRAVEN,2,35.1,-77.0
new bloomfield,PA,PERRY,5,40.4,-77.2
new braunfels,TX,COMAL,28,29.7,-98.1
new brighton,PA,BEAVER,1,40.8,-80.3
new carlisle,IN,ST JOSEPH,2,41.7,-86.5
new castle,NH,ROCKINGHAM,2,43.1,-70.7
new egypt,NJ,OCEAN,4,40.1,-74.5
new hampton,NY,ORANGE,1,41.3,-74.5
new hartford,CT,LITCHFIELD,3,41.8,-73.0
new hartford,NY,ONEIDA,2,43.1,-75.3
new haven,CT,NEW HAVEN,18,41.3,-73.0
new lenox,IL,WILL,2,41.5,-88.0
new market,AL,MADISON,1,34.9,-86.4
new milford,CT,LITCHFIELD,2,41.6,-73.4
new orleans,LA,JEFFERSON,18,30.0,-90.1
new orleans,LA,ORLEANS,72,30.0,-90.1
new paltz,NY,ULSTER,2,41.8,-74.1
new providence,NJ,UNION,3,40.7,-74.4
new smyrna beach,FL,VOLUSIA,2,29.0,-80.9
new tripoli,PA,LEHIGH,1,40.7,-75.7
new windsor,NY,ORANGE,10,41.5,-74.1
new york,NY,NEW YORK,62,40.8,-74.0
newark,DE,NEW CASTLE,5,39.6,-75.7
newark,OH,LICKING,4,40.1,-82.3
newburgh,IN,WARRICK,4,38.0,-87.4
newburyport,MA,ESSEX,4,42.8,-70.9
newnan,GA,COWETA,15,33.4,-84.9
newport beach,CA,ORANGE,3,33.6,-117.9
newport news,VA,NEWPORT NEWS CITY,20,37.1,-76.5
newton,NJ,SUSSEX,4,41.1,-74.8
newtown square,PA,DELAWARE,2,40.0,-75.4
norfolk,NE,MADISON,2,42.0,-97.4
norfolk,VA,NORFOLK CITY,24,36.9,-76.3
norman,OK,CLEVELAND,2,35.2,-97.5
norristown,PA,MONTGOMERY,16,40.1,-75.3
north canton,OH,STARK,5,40.9,-81.4
north east,MD,CECIL,2,39.6,-75.9
north little rock,AR,PULASKI,20,34.8,-92.2
north myrtle beach,SC,HORRY,11,33.8,-78.6
north olmsted,OH,CUYAHOGA,1,41.4,-81.9
norwalk,CT,FAIRFIELD,8,41.1,-73.4
norwich,VT,WINDSOR,5,43.8,-72.4
nottingham,PA,CHESTER,1,39.7,-76.0
nyack,NY,ROCKLAND,14,41.1,-73.9
oak lawn,IL,COOK,1,41.7,-87.8
oak park,IL,COOK,1,41.9,-87.8
oakboro,NC,STANLY,2,35.0,-80.2
oakland,NJ,BERGEN,3,41.0,-74.2
oakton,VA,FAIRFAX,10,38.9,-77.3
oakwood,GA,HALL,1,34.2,-83.9
ocean city,MD,WORCESTER,6,38.4,-75.1
ocean springs,MS,JACKSON,10,30.4,-88.7
oceanville,NJ,ATLANTIC,1,39.5,-74.4
oklahoma city,OK,CLEVELAND,18,35.4,-97.5
oklahoma city,OK,OKLAHOMA,102,35.4,-97.5
olathe,KS,JOHNSON,3,38.9,-94.8
old bridge,NJ,MIDDLESEX,1,40.3,-74.3
oldsmar,FL,PINELLAS,1,28.0,-82.7
omaha,NE,DOUGLAS,57,41.3,-95.9
omaha,NE,SARPY,12,41.3,-95.9
onalaska,WI,LA CROSSE,3,43.9,-91.3
oneida,IL,KNOX,1,41.1,-90.3
onley,VA,ACCOMACK,4,37.7,-75.7
ontario,NY,WAYNE,1,43.2,-77.3
ormond beach,FL,VOLUSIA,5,29.3,-81.1
ortonville,MI,OAKLAND,8,42.8,-83.6
osage beach,MO,CAMDEN,1,38.2,-92.7
osceola,WI,POLK,24,45.3,-92.7
oswego,IL,KENDALL,1,41.7,-88.3
otego,NY,OTSEGO,2,42.4,-75.2
overbrook,KS,OSAGE,1,38.8,-95.6
overland park,KS,JOHNSON,72,39.0,-94.7
oxford,MI,OAKLAND,3,42.8,-83.3
oxford,NY,CHENANGO,6,42.4,-75.6
oxford,OH,BUTLER,6,39.5,-84.7
oxnard,CA,VENTURA,1,34.2,-119.2
packwood,IA,JEFFERSON,3,41.1,-92.1
paducah,KY,MCCRACKEN,24,37.0,-88.7
paducah,TX,COTTLE,3,34.1,-100.3
pahrump,NV,NYE,3,36.3,-115.8
palm bay,FL,BREVARD,4,28.0,-80.6
palm desert,CA,RIVERSIDE,2,33.7,-116.4
palm harbor,FL,PINELLAS,3,28.1,-82.8
palos park,IL,COOK,2,41.6,-87.9
panama city,FL,BAY,18,30.2,-85.6
paradise,TX,WISE,1,33.1,-97.7
park ridge,IL,COOK,1,42.0,-87.8
parksley,VA,ACCOMACK,2,37.8,-75.6
pascagoula,MS,JACKSON,121,30.4,-88.6
patchogue,NY,SUFFOLK,7,40.8,-73.0
pearland,TX,BRAZORIA,3,29.6,-95.3
pekin,IL,TAZEWELL,10,40.5,-89.6
penrose,NC,TRANSYLVANIA,1,35.3,-82.6
pensacola,FL,ESCAMBIA,135,30.4,-87.2
perry,NY,WYOMING,1,42.7,-78.0
petaluma,CA,SONOMA,15,38.2,-122.8
petersburg,MI,MONROE,2,41.9,-83.7
philadelphia,PA,DELAWARE,3,40.1,-75.0
philadelphia,PA,PHILADELPHIA,48,40.1,-75.0
phoenix,AZ,MARICOPA,35,33.5,-112.1
phoenixville,PA,CHESTER,2,40.1,-75.5
picture rocks,PA,LYCOMING,1,41.3,-76.7
piedmont,SC,GREENVILLE,2,34.7,-82.5
pierce,NE,PIERCE,1,42.2,-97.5
pine ridge,SD,SHANNON,3,43.3,-102.7
pinellas park,FL,PINELLAS,1,27.8,-82.7
pinnacle,NC,STOKES,4,36.3,-80.5
pittsboro,NC,CHATHAM,3,35.8,-79.2
pittsburgh,PA,ALLEGHENY,255,40.5,-80.0
plano,TX,COLLIN,3,33.1,-96.7
plant city,FL,HILLSBOROUGH,1,28.0,-82.1
pleasant hope,MO,GREENE,4,37.5,-93.3
pleasantville,NY,WESTCHESTER,1,41.1,-73.8
point lookout,NY,NASSAU,2,40.6,-73.6
pollock,LA,GRANT,10,31.5,-92.4
ponca city,OK,KAY,18,36.7,-97.1
pontiac,MI,OAKLAND,2,42.7,-83.3
port charlotte,FL,CHARLOTTE,18,27.0,-82.1
port jefferson station,NY,SUFFOLK,5,40.9,-73.1
port lavaca,TX,CALHOUN,100,28.5,-96.7
port saint lucie,FL,SAINT LUCIE,5,27.3,-80.3
portsmouth,NH,ROCKINGHAM,3,43.1,-70.8
portsmouth,OH,SCIOTO,3,38.8,-82.9
portsmouth,VA,PORTSMOUTH CITY,3,36.8,-76.4
pottstown,PA,CHESTER,41,40.3,-75.6
pottstown,PA,MONTGOMERY,123,40.3,-75.6
pottsville,AR,POPE,2,35.2,-93.1
prairie city,IA,JASPER,4,41.6,-93.3
prescott,AZ,YAVAPAI,9,34.7,-112.9
presto,PA,ALLEGHENY,5,40.4,-80.1
primghar,IA,OBRIEN,4,43.1,-95.7
princeton,MA,WORCESTER,1,42.5,-71.9
providence,RI,PROVIDENCE,10,41.9,-71.4
provincetown,MA,BARNSTABLE,1,42.1,-70.2
pryor,OK,MAYES,4,36.3,-95.3
punta gorda,FL,CHARLOTTE,3,26.9,-82.1
purcell,OK,MCCLAIN,1,35.0,-97.5
putnam valley,NY,PUTNAM,5,41.4,-73.8
quakertown,PA,BUCKS,1,40.5,-75.3
racine,WI,RACINE,25,42.7,-87.8
raleigh,NC,WAKE,96,35.8,-78.6
randallstown,MD,BALTIMORE,15,39.4,-76.8
rankin,TX,UPTON,1,31.3,-102.0
redding,CT,FAIRFIELD,4,41.3,-73.4
redford,MI,WAYNE,3,42.4,-83.3
rehoboth beach,DE,SUSSEX,4,38.7,-75.1
reston,VA,FAIRFAX,8,39.0,-77.3
richardson,TX,DALLAS,4,33.0,-96.7
richland springs,TX,SAN SABA,2,31.3,-98.8
richmond,TX,FORT BEND,6,29.6,-95.7
richmond,VA,CHESTERFIELD,7,37.6,-77.6
richmond,VA,HENRICO,7,37.6,-77.6
richmond,VA,RICHMOND CITY,31,37.6,-77.6
richmondville,NY,SCHOHARIE,2,42.6,-74.6
ridgefield,CT,FAIRFIELD,4,41.3,-73.5
riner,VA,MONTGOMERY,2,37.0,-80.4
ringoes,NJ,HUNTERDON,4,40.4,-74.8
river forest,IL,COOK,1,41.9,-87.8
riverhead,NY,SUFFOLK,12,40.9,-72.6
riverton,WY,FREMONT,6,43.2,-108.9
roanoke,VA,BOTETOURT,24,37.3,-79.9
roanoke,VA,ROANOKE,72,37.3,-79.9
roanoke,VA,ROANOKE CITY,108,37.3,-79.9
roanoke,VA,SALEM,24,37.3,-79.9
robesonia,PA,BERKS,2,40.4,-76.1
rocheport,MO,BOONE,2,39.0,-92.5
rochester,MN,OLMSTED,8,44.1,-92.5
rochester,NY,MONROE,23,43.2,-77.6
rock port,MO,ATCHISON,2,40.5,-95.6
rockport,MA,ESSEX,2,42.7,-70.6
rocksprings,TX,EDWARDS,1,30.0,-100.3
rockwall,TX,ROCKWALL,2,32.9,-96.4
rockwood,PA,SOMERSET,1,39.9,-79.2
rocky mount,NC,EDGECOMBE,3,36.0,-77.7
rocky mount,NC,NASH,3,36.0,-77.7
rocky river,OH,CUYAHOGA,2,41.5,-81.9
rogers,AR,BENTON,2,36.4,-94.0
roland,OK,SEQUOYAH,1,35.5,-94.5
roosevelt,NJ,MONMOUTH,1,40.2,-74.4
roscoe,NY,SULLIVAN,1,42.0,-74.9
rosebush,MI,ISABELLA,1,43.7,-84.8
roswell,GA,FULTON,2,34.1,-84.4
rougemont,NC,DURHAM,1,36.2,-78.9
round rock,TX,WILLIAMSON,8,30.5,-97.7
ruckersville,VA,GREENE,36,38.2,-78.4
ruidoso,NM,LINCOLN,4,33.4,-105.7
rumson,NJ,MONMOUTH,3,40.4,-74.0
russell,PA,WARREN,6,41.9,-79.1
rutland,MA,WORCESTER,1,42.4,-72.0
rye,NH,ROCKINGHAM,2,43.0,-70.8
sabinal,TX,UVALDE,1,29.3,-99.5
sacramento,CA,SACRAMENTO,9,38.6,-121.5
sag harbor,NY,SUFFOLK,5,41.0,-72.3
saint albans,VT,FRANKLIN,5,44.8,-73.0
saint bonifacius,MN,HENNEPIN,5,44.9,-93.7
saint james,MO,PHELPS,4,38.0,-91.6
saint joseph,MI,BERRIEN,5,42.0,-86.5
saint louis,MO,SAINT LOUIS,228,38.5,-90.4
saint louis,MO,SAINT LOUIS CITY,39,38.5,-90.4
saint michael,MN,WRIGHT,1,45.2,-93.7
saint michaels,MD,TALBOT,4,38.8,-76.2
saint petersburg,FL,PINELLAS,130,27.7,-82.6
salado,TX,BELL,2,30.9,-97.6
salina,KS,SALINE,8,38.9,-97.7
saline,MI,WASHTENAW,2,42.2,-83.8
salisbury,CT,LITCHFIELD,1,42.0,-73.4
saluda,NC,POLK,1,35.3,-82.3
san angelo,TX,TOM GREEN,24,31.6,-100.5
san antonio,TX,BEXAR,640,29.5,-98.5
san antonio,TX,COMAL,60,29.5,-98.5
san clemente,CA,ORANGE,1,33.4,-117.6
san diego,CA,SAN DIEGO,180,32.7,-117.2
san francisco,CA,SAN FRANCISCO,10,37.8,-122.4
san francisco,CA,SAN MATEO,2,37.8,-122.4
san luis obispo,CA,SAN LUIS OBISPO,56,35.2,-120.6
san marcos,TX,HAYS,1,29.9,-98.0
sandia,TX,JIM WELLS,2,28.1,-98.0
sandusky,OH,ERIE,9,41.4,-82.7
santa barbara,CA,SANTA BARBARA,14,34.4,-119.7
santa paula,CA,VENTURA,1,34.4,-119.1
saranac lake,NY,FRANKLIN,3,44.3,-74.1
sarasota,FL,MANATEE,2,27.3,-82.5
sarasota,FL,SARASOTA,6,27.3,-82.5
saratoga springs,NY,SARATOGA,2,43.1,-73.8
sartell,MN,STEARNS,1,45.6,-94.2
saugatuck,MI,ALLEGAN,1,42.6,-86.2
saugerties,NY,ULSTER,2,42.1,-74.0
sauk centre,MN,STEARNS,2,45.7,-95.0
savannah,GA,CHATHAM,10,32.1,-81.1
saxapahaw,NC,ALAMANCE,2,35.9,-79.4
saybrook,IL,MCLEAN,1,40.4,-88.5
scarborough,ME,CUMBERLAND,8,43.6,-70.4
schenectady,NY,SCHENECTADY,104,42.8,-73.9
schiller park,IL,COOK,22,42.0,-87.9
schnecksville,PA,LEHIGH,1,40.7,-75.6
schroon lake,NY,ESSEX,2,43.8,-73.8
schuylkill haven,PA,SCHUYLKILL,5,40.6,-76.2
scott city,KS,SCOTT,2,38.5,-100.8
scottsdale,AZ,MARICOPA,1,33.5,-111.9
sea isle city,NJ,CAPE MAY,6,39.2,-74.7
seabrook,TX,HARRIS,6,29.6,-95.0
seaford,VA,YORK,1,37.2,-76.4
seaside heights,NJ,OCEAN,4,39.9,-74.1
sebastian,FL,BREVARD,9,27.8,-80.5
sebastian,FL,INDIAN RIVER,3,27.8,-80.5
sedalia,MO,PETTIS,45,38.7,-93.3
seguin,TX,GUADALUPE,2,29.5,-97.9
selinsgrove,PA,SNYDER,16,40.8,-76.9
selma,AL,DALLAS,2,32.4,-87.1
seymour,IN,JACKSON,4,38.9,-85.9
seymour,TX,BAYLOR,9,33.6,-99.2
shalimar,FL,OKALOOSA,1,30.4,-86.6
shawano,WI,SHAWANO,4,44.9,-88.8
sheboygan,WI,SHEBOYGAN,12,43.7,-87.7
shelburne,VT,CHITTENDEN,1,44.4,-73.2
shelton,CT,FAIRFIELD,2,41.3,-73.1
sidney,IL,CHAMPAIGN,2,40.0,-88.1
sidney,OH,SHELBY,2,40.3,-84.2
silver spring,MD,MONTGOMERY,104,39.0,-77.0
simpsonville,SC,GREENVILLE,2,34.6,-82.2
sioux falls,SD,LINCOLN,4,43.5,-96.7
sioux falls,SD,MINNEHAHA,32,43.5,-96.7
snellville,GA,GWINNETT,1,33.8,-84.0
souderton,PA,MONTGOMERY,2,40.3,-75.3
sound beach,NY,SUFFOLK,2,41.0,-73.0
south bend,IN,ST JOSEPH,21,41.7,-86.3
south burlington,VT,CHITTENDEN,6,44.4,-73.2
south haven,MI,VAN BUREN,1,42.4,-86.2
south park,PA,ALLEGHENY,6,40.3,-80.0
south portland,ME,CUMBERLAND,4,43.6,-70.3
south saint paul,MN,DAKOTA,8,44.9,-93.0
south salem,NY,WESTCHESTER,9,41.3,-73.5
southaven,MS,DESOTO,2,35.0,-90.0
southfield,MI,OAKLAND,6,42.5,-83.3
southlake,TX,TARRANT,18,33.0,-97.1
spartanburg,SC,SPARTANBURG,3,34.9,-82.0
spinnerstown,PA,BUCKS,4,40.4,-75.4
spraggs,PA,GREENE,1,39.8,-80.3
spring,TX,HARRIS,12,30.0,-95.5
spring,TX,MONTGOMERY,18,30.0,-95.5
spring city,PA,CHESTER,1,40.2,-75.5
spring city,TN,RHEA,2,35.7,-84.9
springfield,IL,SANGAMON,37,39.8,-89.6
springfield,MO,GREENE,6,37.2,-93.3
stanfield,NC,STANLY,2,35.2,-80.4
starksboro,VT,ADDISON,6,44.1,-73.0
state college,PA,CENTRE,1,40.8,-77.8
staten island,NY,RICHMOND,1,40.6,-74.1
statesville,NC,IREDELL,44,35.8,-80.9
sterling heights,MI,MACOMB,33,42.6,-83.1
stevens point,WI,PORTAGE,11,44.5,-89.6
stillwater,OK,PAYNE,8,36.1,-97.1
stittville,NY,ONEIDA,1,43.2,-75.3
stockton,IL,JO DAVIESS,6,42.3,-90.0
stockton springs,ME,WALDO,3,44.5,-68.9
stoddard,WI,VERNON,1,43.7,-91.2
stone mountain,GA,DEKALB,6,33.8,-84.2
stonewall,TX,GILLESPIE,8,30.2,-98.7
stony brook,NY,SUFFOLK,152,40.9,-73.1
stratford,CT,FAIRFIELD,1,41.2,-73.1
stroudsburg,PA,MONROE,3,41.0,-75.3
suches,GA,UNION,1,34.7,-84.1
suffolk,VA,SUFFOLK CITY,18,36.9,-76.6
sugar grove,NC,WATAUGA,10,36.3,-81.8
sugar hill,NH,GRAFTON,1,44.2,-71.8
sugar land,TX,FORT BEND,2,29.6,-95.6
summit,NJ,UNION,1,40.7,-74.4
swannanoa,NC,BUNCOMBE,4,35.6,-82.4
swansboro,NC,ONSLOW,4,34.7,-77.1
sweet briar,VA,AMHERST,1,37.6,-79.1
sylva,NC,JACKSON,2,35.4,-83.2
sylvania,OH,LUCAS,1,41.7,-83.7
sylvester,TX,FISHER,1,32.7,-100.2
syracuse,NY,ONONDAGA,25,43.0,-76.2
